trial,testing,parameters,net_reward,age,success
782,False,"{'a': 0.3, 'e': 0.9651924150540434}",-0.49999999999999994,10,0
783,False,"{'a': 0.3, 'e': 0.9649985020975392}",1.0,1,1
784,False,"{'a': 0.3, 'e': 0.9648035482460234}",-0.49999999999999994,10,0
785,False,"{'a': 0.3, 'e': 0.9646075483520532}",1.0,1,1
786,False,"{'a': 0.3, 'e': 0.9644104972476482}",-0.49999999999999994,10,0
787,False,"{'a': 0.3, 'e': 0.9642123897442647}",1.0,1,1
788,False,"{'a': 0.3, 'e': 0.9640132206327722}",-0.49999999999999994,10,0
789,False,"{'a': 0.3, 'e': 0.963812984683428}",-0.49999999999999994,10,0
790,False,"{'a': 0.3, 'e': 0.9636116766458547}",1.0,1,1
791,False,"{'a': 0.3, 'e': 0.9634092912490185}",-0.49999999999999994,10,0
792,False,"{'a': 0.3, 'e': 0.963205823201207}",-0.49999999999999994,10,0
793,False,"{'a': 0.3, 'e': 0.9630012671900081}",1.0,1,1
794,False,"{'a': 0.3, 'e': 0.9627956178822908}",1.0,1,1
795,False,"{'a': 0.3, 'e': 0.9625888699241856}",-0.49999999999999994,10,0
796,False,"{'a': 0.3, 'e': 0.9623810179410659}",-0.49999999999999994,10,0
797,False,"{'a': 0.3, 'e': 0.9621720565375308}",-0.49999999999999994,10,0
798,False,"{'a': 0.3, 'e': 0.9619619802973879}",-0.49999999999999994,10,0
799,False,"{'a': 0.3, 'e': 0.9617507837836385}",1.0,1,1
800,False,"{'a': 0.3, 'e': 0.9615384615384615}",-0.49999999999999994,10,0
801,False,"{'a': 0.3, 'e': 0.9613250080831997}",-0.49999999999999994,10,0
802,False,"{'a': 0.3, 'e': 0.9611104179183463}",-0.49999999999999994,10,0
803,False,"{'a': 0.3, 'e': 0.9608946855235334}",-0.49999999999999994,10,0
804,False,"{'a': 0.3, 'e': 0.9606778053575198}",-0.49999999999999994,10,0
805,False,"{'a': 0.3, 'e': 0.9604597718581808}",-0.49999999999999994,10,0
806,False,"{'a': 0.3, 'e': 0.9602405794424986}",-0.49999999999999994,10,0
807,False,"{'a': 0.3, 'e': 0.9600202225065536}",-0.49999999999999994,10,0
808,False,"{'a': 0.3, 'e': 0.9597986954255171}",-0.49999999999999994,10,0
809,False,"{'a': 0.3, 'e': 0.9595759925536449}",1.0,1,1
810,False,"{'a': 0.3, 'e': 0.9593521082242702}",-0.49999999999999994,10,0
811,False,"{'a': 0.3, 'e': 0.959127036749801}",1.0,1,1
812,False,"{'a': 0.3, 'e': 0.9589007724217152}",-0.49999999999999994,10,0
813,False,"{'a': 0.3, 'e': 0.958673309510558}",1.0,1,1
814,False,"{'a': 0.3, 'e': 0.9584446422659408}",-0.49999999999999994,10,0
815,False,"{'a': 0.3, 'e': 0.9582147649165411}",-0.49999999999999994,10,0
816,False,"{'a': 0.3, 'e': 0.9579836716701017}",-0.49999999999999994,10,0
817,False,"{'a': 0.3, 'e': 0.9577513567134339}",1.0,1,1
818,False,"{'a': 0.3, 'e': 0.9575178142124192}",-0.49999999999999994,10,0
819,False,"{'a': 0.3, 'e': 0.9572830383120141}",1.0,1,1
820,False,"{'a': 0.3, 'e': 0.9570470231362546}",-0.49999999999999994,10,0
821,False,"{'a': 0.3, 'e': 0.9568097627882618}",-0.49999999999999994,10,0
822,False,"{'a': 0.3, 'e': 0.9565712513502506}",1.0,1,1
823,False,"{'a': 0.3, 'e': 0.9563314828835371}",-0.49999999999999994,10,0
824,False,"{'a': 0.3, 'e': 0.9560904514285489}",-0.49999999999999994,10,0
825,False,"{'a': 0.3, 'e': 0.9558481510048356}",-0.49999999999999994,10,0
826,False,"{'a': 0.3, 'e': 0.9556045756110808}",1.0,1,1
827,False,"{'a': 0.3, 'e': 0.9553597192251164}",-0.49999999999999994,10,0
828,False,"{'a': 0.3, 'e': 0.9551135758039362}",-0.49999999999999994,10,0
829,False,"{'a': 0.3, 'e': 0.9548661392837117}",-0.49999999999999994,10,0
830,False,"{'a': 0.3, 'e': 0.9546174035798102}",1.0,1,1
831,False,"{'a': 0.3, 'e': 0.954367362586812}",1.0,1,1
832,False,"{'a': 0.3, 'e': 0.9541160101785315}",-0.49999999999999994,10,0
833,False,"{'a': 0.3, 'e': 0.9538633402080369}",-0.49999999999999994,10,0
834,False,"{'a': 0.3, 'e': 0.9536093465076734}",1.0,1,1
835,False,"{'a': 0.3, 'e': 0.9533540228890872}",-0.49999999999999994,10,0
836,False,"{'a': 0.3, 'e': 0.9530973631432493}",-0.49999999999999994,10,0
837,False,"{'a': 0.3, 'e': 0.9528393610404837}",-0.49999999999999994,10,0
838,False,"{'a': 0.3, 'e': 0.9525800103304944}",-0.49999999999999994,10,0
839,False,"{'a': 0.3, 'e': 0.9523193047423947}",-0.49999999999999994,10,0
840,False,"{'a': 0.3, 'e': 0.952057237984738}",-0.49999999999999994,10,0
841,False,"{'a': 0.3, 'e': 0.95179380374555}",-0.49999999999999994,10,0
842,False,"{'a': 0.3, 'e': 0.9515289956923634}",-0.49999999999999994,10,0
843,False,"{'a': 0.3, 'e': 0.9512628074722512}",1.0,1,1
844,False,"{'a': 0.3, 'e': 0.9509952327118654}",-0.49999999999999994,10,0
845,False,"{'a': 0.3, 'e': 0.9507262650174728}",-0.49999999999999994,10,0
846,False,"{'a': 0.3, 'e': 0.9504558979749973}",-0.49999999999999994,10,0
847,False,"{'a': 0.3, 'e': 0.9501841251500599}",-0.49999999999999994,10,0
848,False,"{'a': 0.3, 'e': 0.9499109400880207}",1.0,1,1
849,False,"{'a': 0.3, 'e': 0.949636336314025}",-0.49999999999999994,10,0
850,False,"{'a': 0.3, 'e': 0.9493603073330487}",-0.49999999999999994,10,0
851,False,"{'a': 0.3, 'e': 0.9490828466299456}",-0.49999999999999994,10,0
852,False,"{'a': 0.3, 'e': 0.9488039476694966}",-0.49999999999999994,10,0
853,False,"{'a': 0.3, 'e': 0.9485236038964616}",1.0,1,1
854,False,"{'a': 0.3, 'e': 0.948241808735631}",-0.49999999999999994,10,0
855,False,"{'a': 0.3, 'e': 0.9479585555918811}",-0.49999999999999994,10,0
856,False,"{'a': 0.3, 'e': 0.9476738378502287}",-0.49999999999999994,10,0
857,False,"{'a': 0.3, 'e': 0.9473876488758904}",-0.49999999999999994,10,0
858,False,"{'a': 0.3, 'e': 0.947099982014341}",-0.49999999999999994,10,0
859,False,"{'a': 0.3, 'e': 0.9468108305913753}",-0.49999999999999994,10,0
860,False,"{'a': 0.3, 'e': 0.9465201879131705}",-0.49999999999999994,10,0
861,False,"{'a': 0.3, 'e': 0.9462280472663519}",1.0,1,1
862,False,"{'a': 0.3, 'e': 0.9459344019180589}",1.0,1,1
863,False,"{'a': 0.3, 'e': 0.9456392451160135}",1.0,1,1
864,False,"{'a': 0.3, 'e': 0.9453425700885912}",1.0,1,1
865,False,"{'a': 0.3, 'e': 0.9450443700448924}",1.0,1,1
866,False,"{'a': 0.3, 'e': 0.9447446381748165}",-0.49999999999999994,10,0
867,False,"{'a': 0.3, 'e': 0.944443367649139}",-0.49999999999999994,10,0
868,False,"{'a': 0.3, 'e': 0.9441405516195882}",-0.49999999999999994,10,0
869,False,"{'a': 0.3, 'e': 0.9438361832189257}",-0.49999999999999994,10,0
870,False,"{'a': 0.3, 'e': 0.9435302555610278}",-0.49999999999999994,10,0
871,False,"{'a': 0.3, 'e': 0.9432227617409698}",-0.49999999999999994,10,0
872,False,"{'a': 0.3, 'e': 0.9429136948351109}",1.0,1,1
873,False,"{'a': 0.3, 'e': 0.9426030479011834}",1.0,1,1
874,False,"{'a': 0.3, 'e': 0.9422908139783819}",-0.49999999999999994,10,0
875,False,"{'a': 0.3, 'e': 0.9419769860874542}",-0.49999999999999994,10,0
876,False,"{'a': 0.3, 'e': 0.9416615572307975}",1.0,1,1
877,False,"{'a': 0.3, 'e': 0.941344520392552}",-0.49999999999999994,10,0
878,False,"{'a': 0.3, 'e': 0.9410258685387014}",-0.49999999999999994,10,0
879,False,"{'a': 0.3, 'e': 0.9407055946171721}",-0.49999999999999994,10,0
880,False,"{'a': 0.3, 'e': 0.9403836915579351}",-0.49999999999999994,10,0
881,False,"{'a': 0.3, 'e': 0.940060152273112}",-0.49999999999999994,10,0
882,False,"{'a': 0.3, 'e': 0.9397349696570814}",-0.49999999999999994,10,0
883,False,"{'a': 0.3, 'e': 0.9394081365865877}",-0.49999999999999994,10,0
884,False,"{'a': 0.3, 'e': 0.9390796459208524}",-0.49999999999999994,10,0
885,False,"{'a': 0.3, 'e': 0.9387494905016883}",-0.49999999999999994,10,0
886,False,"{'a': 0.3, 'e': 0.9384176631536147}",1.0,1,1
887,False,"{'a': 0.3, 'e': 0.9380841566839758}",-0.49999999999999994,10,0
888,False,"{'a': 0.3, 'e': 0.9377489638830614}",-0.49999999999999994,10,0
889,False,"{'a': 0.3, 'e': 0.9374120775242288}",1.0,1,1
890,False,"{'a': 0.3, 'e': 0.9370734903640294}",1.0,1,1
891,False,"{'a': 0.3, 'e': 0.9367331951423348}",1.0,1,1
892,False,"{'a': 0.3, 'e': 0.9363911845824676}",1.0,1,1
893,False,"{'a': 0.3, 'e': 0.9360474513913333}",1.0,1,1
894,False,"{'a': 0.3, 'e': 0.9357019882595551}",-0.49999999999999994,10,0
895,False,"{'a': 0.3, 'e': 0.9353547878616114}",1.0,1,1
896,False,"{'a': 0.3, 'e': 0.9350058428559751}",1.0,1,1
897,False,"{'a': 0.3, 'e': 0.9346551458852559}",1.0,1,1
898,False,"{'a': 0.3, 'e': 0.9343026895763449}",1.0,1,1
899,False,"{'a': 0.3, 'e': 0.9339484665405625}",1.0,1,1
900,False,"{'a': 0.3, 'e': 0.9335924693738066}",-0.49999999999999994,10,0
901,False,"{'a': 0.3, 'e': 0.9332346906567069}",-0.49999999999999994,10,0
902,False,"{'a': 0.3, 'e': 0.9328751229547784}",-0.49999999999999994,10,0
903,False,"{'a': 0.3, 'e': 0.9325137588185792}",1.0,1,1
904,False,"{'a': 0.3, 'e': 0.9321505907838714}",1.0,1,1
905,False,"{'a': 0.3, 'e': 0.9317856113717833}",-0.49999999999999994,10,0
906,False,"{'a': 0.3, 'e': 0.9314188130889748}",1.0,1,1
907,False,"{'a': 0.3, 'e': 0.9310501884278058}",1.0,1,1
908,False,"{'a': 0.3, 'e': 0.930679729866508}",1.0,1,1
909,False,"{'a': 0.3, 'e': 0.9303074298693569}",-0.49999999999999994,10,0
910,False,"{'a': 0.3, 'e': 0.9299332808868489}",1.0,1,1
911,False,"{'a': 0.3, 'e': 0.9295572753558814}",-0.49999999999999994,10,0
912,False,"{'a': 0.3, 'e': 0.9291794056999336}",1.0,1,1
913,False,"{'a': 0.3, 'e': 0.9287996643292517}",1.0,1,1
914,False,"{'a': 0.3, 'e': 0.9284180436410365}",-0.49999999999999994,10,0
915,False,"{'a': 0.3, 'e': 0.928034536019634}",1.0,1,1
916,False,"{'a': 0.3, 'e': 0.9276491338367291}",-0.49999999999999994,10,0
917,False,"{'a': 0.3, 'e': 0.9272618294515405}",1.0,1,1
918,False,"{'a': 0.3, 'e': 0.9268726152110218}",-0.49999999999999994,10,0
919,False,"{'a': 0.3, 'e': 0.9264814834500622}",-0.49999999999999994,10,0
920,False,"{'a': 0.3, 'e': 0.9260884264916919}",-0.49999999999999994,10,0
921,False,"{'a': 0.3, 'e': 0.9256934366472906}",1.0,1,1
922,False,"{'a': 0.3, 'e': 0.9252965062167979}",1.0,1,1
923,False,"{'a': 0.3, 'e': 0.9248976274889278}",-0.49999999999999994,10,0
924,False,"{'a': 0.3, 'e': 0.9244967927413853}",-0.49999999999999994,10,0
925,False,"{'a': 0.3, 'e': 0.9240939942410872}",1.0,1,1
926,False,"{'a': 0.3, 'e': 0.9236892242443849}",1.0,1,1
927,False,"{'a': 0.3, 'e': 0.9232824749972908}",-0.49999999999999994,10,0
928,False,"{'a': 0.3, 'e': 0.9228737387357073}",-0.49999999999999994,10,0
929,False,"{'a': 0.3, 'e': 0.9224630076856604}",1.0,1,1
930,False,"{'a': 0.3, 'e': 0.9220502740635338}",-0.49999999999999994,10,0
931,False,"{'a': 0.3, 'e': 0.9216355300763095}",-0.49999999999999994,10,0
932,False,"{'a': 0.3, 'e': 0.9212187679218087}",1.0,1,1
933,False,"{'a': 0.3, 'e': 0.9207999797889372}",-0.49999999999999994,10,0
934,False,"{'a': 0.3, 'e': 0.9203791578579348}",-0.49999999999999994,10,0
935,False,"{'a': 0.3, 'e': 0.9199562943006251}",-0.49999999999999994,10,0
936,False,"{'a': 0.3, 'e': 0.9195313812806728}",-0.49999999999999994,10,0
937,False,"{'a': 0.3, 'e': 0.9191044109538401}",-0.49999999999999994,10,0
938,False,"{'a': 0.3, 'e': 0.9186753754682497}",1.0,1,1
939,False,"{'a': 0.3, 'e': 0.9182442669646484}",1.0,1,1
940,False,"{'a': 0.3, 'e': 0.9178110775766763}",1.0,1,1
941,False,"{'a': 0.3, 'e': 0.9173757994311379}",1.0,1,1
942,False,"{'a': 0.3, 'e': 0.9169384246482772}",1.0,1,1
943,False,"{'a': 0.3, 'e': 0.916498945342056}",1.0,1,1
944,False,"{'a': 0.3, 'e': 0.9160573536204357}",-0.49999999999999994,10,0
945,False,"{'a': 0.3, 'e': 0.9156136415856625}",-0.49999999999999994,10,0
946,False,"{'a': 0.3, 'e': 0.9151678013345554}",1.0,1,1
947,False,"{'a': 0.3, 'e': 0.9147198249587997}",1.0,1,1
948,False,"{'a': 0.3, 'e': 0.9142697045452407}",-0.49999999999999994,10,0
949,False,"{'a': 0.3, 'e': 0.9138174321761842}",-0.49999999999999994,10,0
950,False,"{'a': 0.3, 'e': 0.9133629999296986}",-0.49999999999999994,10,0
951,False,"{'a': 0.3, 'e': 0.9129063998799205}",-0.49999999999999994,10,0
952,False,"{'a': 0.3, 'e': 0.9124476240973648}",1.0,1,1
953,False,"{'a': 0.3, 'e': 0.9119866646492378}",1.0,1,1
954,False,"{'a': 0.3, 'e': 0.9115235135997538}",-0.49999999999999994,10,0
955,False,"{'a': 0.3, 'e': 0.9110581630104553}",1.0,1,1
956,False,"{'a': 0.3, 'e': 0.9105906049405375}",-0.49999999999999994,10,0
957,False,"{'a': 0.3, 'e': 0.9101208314471749}",1.0,1,1
958,False,"{'a': 0.3, 'e': 0.9096488345858533}",1.0,1,1
959,False,"{'a': 0.3, 'e': 0.9091746064107042}",-0.49999999999999994,10,0
960,False,"{'a': 0.3, 'e': 0.9086981389748434}",-0.49999999999999994,10,0
961,False,"{'a': 0.3, 'e': 0.9082194243307129}",-0.49999999999999994,10,0
962,False,"{'a': 0.3, 'e': 0.907738454530427}",1.0,1,1
963,False,"{'a': 0.3, 'e': 0.907255221626122}",-0.49999999999999994,10,0
964,False,"{'a': 0.3, 'e': 0.906769717670309}",1.0,1,1
965,False,"{'a': 0.3, 'e': 0.906281934716231}",-0.49999999999999994,10,0
966,False,"{'a': 0.3, 'e': 0.9057918648182236}",1.0,1,1
967,False,"{'a': 0.3, 'e': 0.9052995000320799}",-0.49999999999999994,10,0
968,False,"{'a': 0.3, 'e': 0.9048048324154183}",-0.49999999999999994,10,0
969,False,"{'a': 0.3, 'e': 0.9043078540280545}",-0.49999999999999994,10,0
970,False,"{'a': 0.3, 'e': 0.9038085569323769}",-0.49999999999999994,10,0
971,False,"{'a': 0.3, 'e': 0.9033069331937277}",1.0,1,1
972,False,"{'a': 0.3, 'e': 0.9028029748807845}",-0.49999999999999994,10,0
973,False,"{'a': 0.3, 'e': 0.9022966740659484}",1.0,1,1
974,False,"{'a': 0.3, 'e': 0.9017880228257351}",-0.49999999999999994,10,0
975,False,"{'a': 0.3, 'e': 0.9012770132411696}",-0.49999999999999994,10,0
976,False,"{'a': 0.3, 'e': 0.900763637398185}",1.0,1,1
977,False,"{'a': 0.3, 'e': 0.9002478873880252}",-0.49999999999999994,10,0
978,False,"{'a': 0.3, 'e': 0.8997297553076509}",-0.49999999999999994,10,0
979,False,"{'a': 0.3, 'e': 0.8992092332601505}",-0.49999999999999994,10,0
980,False,"{'a': 0.3, 'e': 0.8986863133551543}",-0.49999999999999994,10,0
981,False,"{'a': 0.3, 'e': 0.8981609877092519}",-0.49999999999999994,10,0
982,False,"{'a': 0.3, 'e': 0.8976332484464158}",-0.49999999999999994,10,0
983,False,"{'a': 0.3, 'e': 0.897103087698425}",-0.49999999999999994,10,0
984,False,"{'a': 0.3, 'e': 0.8965704976052971}",1.0,1,1
985,False,"{'a': 0.3, 'e': 0.8960354703157204}",-0.49999999999999994,10,0
986,False,"{'a': 0.3, 'e': 0.895497997987493}",-0.49999999999999994,10,0
987,False,"{'a': 0.3, 'e': 0.894958072787963}",1.0,1,1
988,False,"{'a': 0.3, 'e': 0.8944156868944749}",-0.49999999999999994,10,0
989,False,"{'a': 0.3, 'e': 0.893870832494819}",1.0,1,1
990,False,"{'a': 0.3, 'e': 0.8933235017876848}",-0.49999999999999994,10,0
991,False,"{'a': 0.3, 'e': 0.8927736869831178}",1.0,1,1
992,False,"{'a': 0.3, 'e': 0.892221380302982}",1.0,1,1
993,False,"{'a': 0.3, 'e': 0.8916665739814237}",-0.49999999999999994,10,0
994,False,"{'a': 0.3, 'e': 0.891109260265342}",-0.49999999999999994,10,0
995,False,"{'a': 0.3, 'e': 0.8905494314148612}",1.0,1,1
996,False,"{'a': 0.3, 'e': 0.8899870797038085}",1.0,1,1
997,False,"{'a': 0.3, 'e': 0.8894221974201941}",-0.49999999999999994,10,0
998,False,"{'a': 0.3, 'e': 0.8888547768666979}",1.0,1,1
999,False,"{'a': 0.3, 'e': 0.8882848103611565}",1.0,1,1
1000,False,"{'a': 0.3, 'e': 0.8877122902370578}",-0.49999999999999994,10,0
1001,False,"{'a': 0.3, 'e': 0.8871372088440367}",-0.49999999999999994,10,0
1002,False,"{'a': 0.3, 'e': 0.8865595585483773}",1.0,1,1
1003,False,"{'a': 0.3, 'e': 0.885979331733516}",-0.49999999999999994,10,0
1004,False,"{'a': 0.3, 'e': 0.8853965208005519}",-0.49999999999999994,10,0
1005,False,"{'a': 0.3, 'e': 0.8848111181687582}",1.0,1,1
1006,False,"{'a': 0.3, 'e': 0.8842231162760998}",1.0,1,1
1007,False,"{'a': 0.3, 'e': 0.8836325075797532}",-0.49999999999999994,10,0
1008,False,"{'a': 0.3, 'e': 0.883039284556631}",1.0,1,1
1009,False,"{'a': 0.3, 'e': 0.8824434397039111}",-0.49999999999999994,10,0
1010,False,"{'a': 0.3, 'e': 0.8818449655395677}",1.0,1,1
1011,False,"{'a': 0.3, 'e': 0.8812438546029087}",-0.49999999999999994,10,0
1012,False,"{'a': 0.3, 'e': 0.8806400994551152}",1.0,1,1
1013,False,"{'a': 0.3, 'e': 0.8800336926797858}",1.0,1,1
1014,False,"{'a': 0.3, 'e': 0.879424626883484}",-0.49999999999999994,10,0
1015,False,"{'a': 0.3, 'e': 0.8788128946962908}",-0.49999999999999994,10,0
1016,False,"{'a': 0.3, 'e': 0.8781984887723597}",1.0,1,1
1017,False,"{'a': 0.3, 'e': 0.8775814017904756}",1.0,1,1
1018,False,"{'a': 0.3, 'e': 0.87696162645462}",1.0,1,1
1019,False,"{'a': 0.3, 'e': 0.8763391554945359}",-0.49999999999999994,10,0
1020,False,"{'a': 0.3, 'e': 0.8757139816663002}",-0.49999999999999994,10,0
1021,False,"{'a': 0.3, 'e': 0.8750860977528981}",-0.49999999999999994,10,0
1022,False,"{'a': 0.3, 'e': 0.8744554965648011}",1.0,1,1
1023,False,"{'a': 0.3, 'e': 0.87382217094055}",-0.49999999999999994,10,0
1024,False,"{'a': 0.3, 'e': 0.8731861137473405}",-0.49999999999999994,10,0
1025,False,"{'a': 0.3, 'e': 0.8725473178816129}",-0.49999999999999994,10,0
1026,False,"{'a': 0.3, 'e': 0.8719057762696464}",-0.49999999999999994,10,0
1027,False,"{'a': 0.3, 'e': 0.8712614818681547}",-0.49999999999999994,10,0
1028,False,"{'a': 0.3, 'e': 0.8706144276648886}",-0.49999999999999994,10,0
1029,False,"{'a': 0.3, 'e': 0.8699646066792395}",1.0,1,1
1030,False,"{'a': 0.3, 'e': 0.8693120119628474}",-0.49999999999999994,10,0
1031,False,"{'a': 0.3, 'e': 0.8686566366002134}",-0.49999999999999994,10,0
1032,False,"{'a': 0.3, 'e': 0.8679984737093147}",1.0,1,1
1033,False,"{'a': 0.3, 'e': 0.8673375164422237}",-0.49999999999999994,10,0
1034,False,"{'a': 0.3, 'e': 0.8666737579857299}",-0.49999999999999994,10,0
1035,False,"{'a': 0.3, 'e': 0.8660071915619666}",1.0,1,1
1036,False,"{'a': 0.3, 'e': 0.8653378104290403}",1.0,1,1
1037,False,"{'a': 0.3, 'e': 0.8646656078816634}",-0.49999999999999994,10,0
1038,False,"{'a': 0.3, 'e': 0.8639905772517908}",-0.49999999999999994,10,0
1039,False,"{'a': 0.3, 'e': 0.8633127119092598}",-0.49999999999999994,10,0
1040,False,"{'a': 0.3, 'e': 0.8626320052624332}",1.0,1,1
1041,False,"{'a': 0.3, 'e': 0.8619484507588462}",1.0,1,1
1042,False,"{'a': 0.3, 'e': 0.8612620418858555}",1.0,1,1
1043,False,"{'a': 0.3, 'e': 0.8605727721712939}",-0.49999999999999994,10,0
1044,False,"{'a': 0.3, 'e': 0.8598806351841255}",-0.49999999999999994,10,0
1045,False,"{'a': 0.3, 'e': 0.8591856245351063}",-0.49999999999999994,10,0
1046,False,"{'a': 0.3, 'e': 0.8584877338774461}",1.0,1,1
1047,False,"{'a': 0.3, 'e': 0.8577869569074761}",-0.49999999999999994,10,0
1048,False,"{'a': 0.3, 'e': 0.8570832873653169}",-0.49999999999999994,10,0
1049,False,"{'a': 0.3, 'e': 0.8563767190355508}",1.0,1,1
1050,False,"{'a': 0.3, 'e': 0.8556672457478983}",-0.49999999999999994,10,0
1051,False,"{'a': 0.3, 'e': 0.8549548613778952}",1.0,1,1
1052,False,"{'a': 0.3, 'e': 0.8542395598475749}",-0.49999999999999994,10,0
1053,False,"{'a': 0.3, 'e': 0.8535213351261517}",1.0,1,1
1054,False,"{'a': 0.3, 'e': 0.8528001812307093}",-0.49999999999999994,10,0
1055,False,"{'a': 0.3, 'e': 0.8520760922268897}",-0.49999999999999994,10,0
1056,False,"{'a': 0.3, 'e': 0.8513490622295867}",-0.49999999999999994,10,0
1057,False,"{'a': 0.3, 'e': 0.8506190854036414}",-0.49999999999999994,10,0
1058,False,"{'a': 0.3, 'e': 0.8498861559645402}",-0.49999999999999994,10,0
1059,False,"{'a': 0.3, 'e': 0.8491502681791167}",-0.49999999999999994,10,0
1060,False,"{'a': 0.3, 'e': 0.8484114163662541}",-0.49999999999999994,10,0
1061,False,"{'a': 0.3, 'e': 0.8476695948975925}",-0.49999999999999994,10,0
1062,False,"{'a': 0.3, 'e': 0.8469247981982378}",-0.49999999999999994,10,0
1063,False,"{'a': 0.3, 'e': 0.8461770207474717}",-0.49999999999999994,10,0
1064,False,"{'a': 0.3, 'e': 0.8454262570794667}",1.0,1,1
1065,False,"{'a': 0.3, 'e': 0.8446725017840012}",-0.49999999999999994,10,0
1066,False,"{'a': 0.3, 'e': 0.8439157495071793}",-0.49999999999999994,10,0
1067,False,"{'a': 0.3, 'e': 0.8431559949521494}",1.0,1,1
1068,False,"{'a': 0.3, 'e': 0.8423932328798294}",1.0,1,1
1069,False,"{'a': 0.3, 'e': 0.8416274581096297}",1.0,1,1
1070,False,"{'a': 0.3, 'e': 0.8408586655201822}",1.0,1,1
1071,False,"{'a': 0.3, 'e': 0.840086850050068}",1.0,1,1
1072,False,"{'a': 0.3, 'e': 0.8393120066985498}",1.0,1,1
1073,False,"{'a': 0.3, 'e': 0.8385341305263041}",1.0,1,1
1074,False,"{'a': 0.3, 'e': 0.8377532166561574}",-0.49999999999999994,10,0
1075,False,"{'a': 0.3, 'e': 0.8369692602738215}",-0.49999999999999994,10,0
1076,False,"{'a': 0.3, 'e': 0.8361822566286339}",-0.49999999999999994,10,0
1077,False,"{'a': 0.3, 'e': 0.8353922010342961}",1.0,1,1
1078,False,"{'a': 0.3, 'e': 0.8345990888696175}",-0.49999999999999994,10,0
1079,False,"{'a': 0.3, 'e': 0.8338029155792572}",1.0,1,1
1080,False,"{'a': 0.3, 'e': 0.8330036766744701}",-0.49999999999999994,10,0
1081,False,"{'a': 0.3, 'e': 0.8322013677338524}",-0.49999999999999994,10,0
1082,False,"{'a': 0.3, 'e': 0.8313959844040901}",1.0,1,1
1083,False,"{'a': 0.3, 'e': 0.830587522400707}",-0.49999999999999994,10,0
1084,False,"{'a': 0.3, 'e': 0.8297759775088164}",-0.49999999999999994,10,0
1085,False,"{'a': 0.3, 'e': 0.8289613455838704}",-0.49999999999999994,10,0
1086,False,"{'a': 0.3, 'e': 0.8281436225524145}",-0.49999999999999994,10,0
1087,False,"{'a': 0.3, 'e': 0.8273228044128395}",-0.49999999999999994,10,0
1088,False,"{'a': 0.3, 'e': 0.8264988872361361}",-0.49999999999999994,10,0
1089,False,"{'a': 0.3, 'e': 0.8256718671666504}",1.0,1,1
1090,False,"{'a': 0.3, 'e': 0.8248417404228398}",1.0,1,1
1091,False,"{'a': 0.3, 'e': 0.8240085032980291}",-0.49999999999999994,10,0
1092,False,"{'a': 0.3, 'e': 0.8231721521611682}",-0.49999999999999994,10,0
1093,False,"{'a': 0.3, 'e': 0.8223326834575899}",-0.49999999999999994,10,0
1094,False,"{'a': 0.3, 'e': 0.8214900937097674}",-0.49999999999999994,10,0
1095,False,"{'a': 0.3, 'e': 0.8206443795180738}",-0.49999999999999994,10,0
1096,False,"{'a': 0.3, 'e': 0.8197955375615401}",1.0,1,1
1097,False,"{'a': 0.3, 'e': 0.8189435645986145}",-0.49999999999999994,10,0
1098,False,"{'a': 0.3, 'e': 0.8180884574679218}",-0.49999999999999994,10,0
1099,False,"{'a': 0.3, 'e': 0.8172302130890223}",1.0,1,1
1100,False,"{'a': 0.3, 'e': 0.816368828463171}",1.0,1,1
1101,False,"{'a': 0.3, 'e': 0.8155043006740762}",-0.49999999999999994,10,0
1102,False,"{'a': 0.3, 'e': 0.8146366268886582}",1.0,1,1
1103,False,"{'a': 0.3, 'e': 0.813765804357809}",-0.49999999999999994,10,0
1104,False,"{'a': 0.3, 'e': 0.8128918304171479}",-0.49999999999999994,10,0
1105,False,"{'a': 0.3, 'e': 0.8120147024877808}",1.0,1,1
1106,False,"{'a': 0.3, 'e': 0.8111344180770568}",-0.49999999999999994,10,0
1107,False,"{'a': 0.3, 'e': 0.8102509747793231}",-0.49999999999999994,10,0
1108,False,"{'a': 0.3, 'e': 0.8093643702766816}",-0.49999999999999994,10,0
1109,False,"{'a': 0.3, 'e': 0.8084746023397432}",1.0,1,1
1110,False,"{'a': 0.3, 'e': 0.8075816688283806}",1.0,1,1
1111,False,"{'a': 0.3, 'e': 0.8066855676924808}",-0.49999999999999994,10,0
1112,False,"{'a': 0.3, 'e': 0.8057862969726968}",1.0,1,1
1113,False,"{'a': 0.3, 'e': 0.8048838548011975}",-0.49999999999999994,10,0
1114,False,"{'a': 0.3, 'e': 0.8039782394024151}",1.0,1,1
1115,False,"{'a': 0.3, 'e': 0.8030694490937936}",1.0,1,1
1116,False,"{'a': 0.3, 'e': 0.8021574822865332}",-0.49999999999999994,10,0
1117,False,"{'a': 0.3, 'e': 0.8012423374863346}",-0.49999999999999994,10,0
1118,False,"{'a': 0.3, 'e': 0.8003240132941399}",-0.49999999999999994,10,0
1119,False,"{'a': 0.3, 'e': 0.7994025084068749}",-0.49999999999999994,10,0
1120,False,"{'a': 0.3, 'e': 0.7984778216181845}",-0.49999999999999994,10,0
1121,False,"{'a': 0.3, 'e': 0.7975499518191699}",1.0,1,1
1122,False,"{'a': 0.3, 'e': 0.7966188979991227}",1.0,1,1
